date,frequency,index,value,unit,yoy_pct,source,derivation,flag
2012-09-01,monthly,CCPI,76.2401,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2012-10-01,monthly,CCPI,76.0097,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2012-11-01,monthly,CCPI,76.9771,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2012-12-01,monthly,CCPI,77.6681,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-01-01,monthly,CCPI,78.313,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-02-01,monthly,CCPI,78.6355,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-03-01,monthly,CCPI,78.6816,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-04-01,monthly,CCPI,78.313,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-05-01,monthly,CCPI,80.1096,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-06-01,monthly,CCPI,81.3074,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-07-01,monthly,CCPI,81.4456,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-08-01,monthly,CCPI,81.1692,index_level,,dcs,published,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-09-01,monthly,CCPI,80.9849,index_level,6.2235,dcs,published,CHAIN_LINKED_200607_BASE
2013-10-01,monthly,CCPI,81.1231,index_level,6.7273,dcs,published,CHAIN_LINKED_200607_BASE
2013-11-01,monthly,CCPI,81.3074,index_level,5.6254,dcs,published,CHAIN_LINKED_200607_BASE
2013-12-01,monthly,CCPI,81.3074,index_level,4.6857,dcs,published,CHAIN_LINKED_200607_BASE;REPEATED_VALUE
2014-01-01,monthly,CCPI,81.7681,index_level,4.4119,dcs,published,CHAIN_LINKED_2013_BASE
2014-02-01,monthly,CCPI,81.7681,index_level,3.9837,dcs,published,CHAIN_LINKED_2013_BASE;REPEATED_VALUE
2014-03-01,monthly,CCPI,81.7681,index_level,3.9228,dcs,published,CHAIN_LINKED_2013_BASE;REPEATED_VALUE
2014-04-01,monthly,CCPI,81.925,index_level,4.6123,dcs,published,CHAIN_LINKED_2013_BASE
2014-05-01,monthly,CCPI,82.2389,index_level,2.658,dcs,published,CHAIN_LINKED_2013_BASE
2014-06-01,monthly,CCPI,82.9451,index_level,2.0142,dcs,published,CHAIN_LINKED_2013_BASE
2014-07-01,monthly,CCPI,83.5729,index_level,2.6119,dcs,published,CHAIN_LINKED_2013_BASE
2014-08-01,monthly,CCPI,83.416,index_level,2.768,dcs,published,CHAIN_LINKED_2013_BASE
2014-09-01,monthly,CCPI,83.259,index_level,2.8081,dcs,published,CHAIN_LINKED_2013_BASE
2014-10-01,monthly,CCPI,82.1604,index_level,1.2787,dcs,published,CHAIN_LINKED_2013_BASE
2014-11-01,monthly,CCPI,82.0819,index_level,0.9526,dcs,published,CHAIN_LINKED_2013_BASE
2014-12-01,monthly,CCPI,82.3958,index_level,1.3386,dcs,published,CHAIN_LINKED_2013_BASE
2015-01-01,monthly,CCPI,84.9069,index_level,3.8387,dcs,published,CHAIN_LINKED_2013_BASE
2015-02-01,monthly,CCPI,83.3375,index_level,1.9193,dcs,published,CHAIN_LINKED_2013_BASE
2015-03-01,monthly,CCPI,83.0236,index_level,1.5354,dcs,published,CHAIN_LINKED_2013_BASE
2015-04-01,monthly,CCPI,83.1021,index_level,1.4368,dcs,published,CHAIN_LINKED_2013_BASE
2015-05-01,monthly,CCPI,83.4944,index_level,1.5266,dcs,published,CHAIN_LINKED_2013_BASE
2015-06-01,monthly,CCPI,84.2007,index_level,1.5138,dcs,published,CHAIN_LINKED_2013_BASE
2015-07-01,monthly,CCPI,84.5146,index_level,1.1268,dcs,published,CHAIN_LINKED_2013_BASE
2015-08-01,monthly,CCPI,84.2792,index_level,1.0348,dcs,published,CHAIN_LINKED_2013_BASE
2015-09-01,monthly,CCPI,84.2007,index_level,1.131,dcs,published,CHAIN_LINKED_2013_BASE
2015-10-01,monthly,CCPI,84.5146,index_level,2.8654,dcs,published,CHAIN_LINKED_2013_BASE
2015-11-01,monthly,CCPI,85.6917,index_level,4.3978,dcs,published,CHAIN_LINKED_2013_BASE
2015-12-01,monthly,CCPI,86.1625,index_level,4.5715,dcs,published,CHAIN_LINKED_2013_BASE
2016-01-01,monthly,CCPI,86.3194,index_level,1.6636,dcs,published,CHAIN_LINKED_2013_BASE
2016-02-01,monthly,CCPI,85.7701,index_level,2.919,dcs,published,CHAIN_LINKED_2013_BASE
2016-03-01,monthly,CCPI,85.2208,index_level,2.6465,dcs,published,CHAIN_LINKED_2013_BASE
2016-04-01,monthly,CCPI,85.9271,index_level,3.3994,dcs,published,CHAIN_LINKED_2013_BASE
2016-05-01,monthly,CCPI,87.4965,index_level,4.7933,dcs,published,CHAIN_LINKED_2013_BASE
2016-06-01,monthly,CCPI,88.8306,index_level,5.4986,dcs,published,CHAIN_LINKED_2013_BASE
2016-07-01,monthly,CCPI,89.3799,index_level,5.7568,dcs,published,CHAIN_LINKED_2013_BASE
2016-08-01,monthly,CCPI,87.9674,index_level,4.3762,dcs,published,CHAIN_LINKED_2013_BASE
2016-09-01,monthly,CCPI,87.7319,index_level,4.1938,dcs,published,CHAIN_LINKED_2013_BASE
2016-10-01,monthly,CCPI,87.9674,index_level,4.0854,dcs,published,CHAIN_LINKED_2013_BASE
2016-11-01,monthly,CCPI,89.1444,index_level,4.0292,dcs,published,CHAIN_LINKED_2013_BASE
2016-12-01,monthly,CCPI,90.0076,index_level,4.4626,dcs,published,CHAIN_LINKED_2013_BASE
2017-01-01,monthly,CCPI,91.1062,index_level,5.5455,dcs,published,CHAIN_LINKED_2013_BASE
2017-02-01,monthly,CCPI,91.5771,index_level,6.7704,dcs,published,CHAIN_LINKED_2013_BASE
2017-03-01,monthly,CCPI,91.4201,index_level,7.2744,dcs,published,CHAIN_LINKED_2013_BASE
2017-04-01,monthly,CCPI,91.891,index_level,6.9407,dcs,published,CHAIN_LINKED_2013_BASE
2017-05-01,monthly,CCPI,92.7542,index_level,6.009,dcs,published,CHAIN_LINKED_2013_BASE
2017-06-01,monthly,CCPI,94.2451,index_level,6.0953,dcs,published,CHAIN_LINKED_2013_BASE
2017-07-01,monthly,CCPI,93.6958,index_level,4.8287,dcs,published,CHAIN_LINKED_2013_BASE
2017-08-01,monthly,CCPI,93.225,index_level,5.9768,dcs,published,CHAIN_LINKED_2013_BASE
2017-09-01,monthly,CCPI,93.9312,index_level,7.0662,dcs,published,CHAIN_LINKED_2013_BASE
2017-10-01,monthly,CCPI,94.7944,index_level,7.7608,dcs,published,CHAIN_LINKED_2013_BASE
2017-11-01,monthly,CCPI,95.8931,index_level,7.5705,dcs,published,CHAIN_LINKED_2013_BASE
2017-12-01,monthly,CCPI,96.4424,index_level,7.1492,dcs,published,CHAIN_LINKED_2013_BASE
2018-01-01,monthly,CCPI,96.3639,index_level,5.771,dcs,published,CHAIN_LINKED_2013_BASE
2018-02-01,monthly,CCPI,95.6576,index_level,4.4558,dcs,published,CHAIN_LINKED_2013_BASE
2018-03-01,monthly,CCPI,95.2653,index_level,4.2061,dcs,published,CHAIN_LINKED_2013_BASE
2018-04-01,monthly,CCPI,95.3438,index_level,3.7575,dcs,published,CHAIN_LINKED_2013_BASE
2018-05-01,monthly,CCPI,96.4424,index_level,3.9763,dcs,published,CHAIN_LINKED_2013_BASE
2018-06-01,monthly,CCPI,98.4042,index_level,4.4131,dcs,published,CHAIN_LINKED_2013_BASE
2018-07-01,monthly,CCPI,98.7181,index_level,5.3602,dcs,published,CHAIN_LINKED_2013_BASE
2018-08-01,monthly,CCPI,98.7181,index_level,5.8923,dcs,published,CHAIN_LINKED_2013_BASE;REPEATED_VALUE
2018-09-01,monthly,CCPI,98.0118,index_level,4.3442,dcs,published,CHAIN_LINKED_2013_BASE
2018-10-01,monthly,CCPI,97.7764,index_level,3.1458,dcs,published,CHAIN_LINKED_2013_BASE
2018-11-01,monthly,CCPI,99.0319,index_level,3.2732,dcs,published,CHAIN_LINKED_2013_BASE
2018-12-01,monthly,CCPI,99.1104,index_level,2.7664,dcs,published,CHAIN_LINKED_2013_BASE
2019-01-01,monthly,CCPI,99.9736,index_level,3.7459,dcs,published,CHAIN_LINKED_2013_BASE
2019-02-01,monthly,CCPI,99.5028,index_level,4.0198,dcs,published,CHAIN_LINKED_2013_BASE
2019-03-01,monthly,CCPI,99.3458,index_level,4.2833,dcs,published,CHAIN_LINKED_2013_BASE
2019-04-01,monthly,CCPI,99.6597,index_level,4.5267,dcs,published,CHAIN_LINKED_2013_BASE
2019-05-01,monthly,CCPI,101.229,index_level,4.9632,dcs,published,CHAIN_LINKED_2013_BASE
2019-06-01,monthly,CCPI,102.171,index_level,3.8279,dcs,published,CHAIN_LINKED_2013_BASE
2019-07-01,monthly,CCPI,102.014,index_level,3.3387,dcs,published,CHAIN_LINKED_2013_BASE
2019-08-01,monthly,CCPI,102.092,index_level,3.4177,dcs,published,CHAIN_LINKED_2013_BASE
2019-09-01,monthly,CCPI,102.877,index_level,4.9639,dcs,published,CHAIN_LINKED_2013_BASE
2019-10-01,monthly,CCPI,103.034,index_level,5.3772,dcs,published,CHAIN_LINKED_2013_BASE
2019-11-01,monthly,CCPI,103.348,index_level,4.3583,dcs,published,CHAIN_LINKED_2013_BASE
2019-12-01,monthly,CCPI,103.897,index_level,4.8296,dcs,published,CHAIN_LINKED_2013_BASE
2020-01-01,monthly,CCPI,105.624,index_level,5.6519,dcs,published,CHAIN_LINKED_2013_BASE
2020-02-01,monthly,CCPI,105.624,index_level,6.1518,dcs,published,CHAIN_LINKED_2013_BASE;REPEATED_VALUE
2020-03-01,monthly,CCPI,104.682,index_level,5.3713,dcs,published,CHAIN_LINKED_2013_BASE
2020-04-01,monthly,CCPI,104.839,index_level,5.197,dcs,published,CHAIN_LINKED_2013_BASE
2020-05-01,monthly,CCPI,105.31,index_level,4.0315,dcs,published,CHAIN_LINKED_2013_BASE
2020-06-01,monthly,CCPI,106.173,index_level,3.917,dcs,published,CHAIN_LINKED_2013_BASE
2020-07-01,monthly,CCPI,106.251,index_level,4.1534,dcs,published,CHAIN_LINKED_2013_BASE
2020-08-01,monthly,CCPI,106.251,index_level,4.0738,dcs,published,CHAIN_LINKED_2013_BASE;REPEATED_VALUE
2020-09-01,monthly,CCPI,106.958,index_level,3.9669,dcs,published,CHAIN_LINKED_2013_BASE
2020-10-01,monthly,CCPI,107.115,index_level,3.9608,dcs,published,CHAIN_LINKED_2013_BASE
2020-11-01,monthly,CCPI,107.585,index_level,4.0997,dcs,published,CHAIN_LINKED_2013_BASE
2020-12-01,monthly,CCPI,108.292,index_level,4.2302,dcs,published,CHAIN_LINKED_2013_BASE
2021-01-01,monthly,CCPI,108.841,index_level,3.0457,dcs,published,CHAIN_LINKED_2013_BASE
2021-02-01,monthly,CCPI,109.155,index_level,3.343,dcs,published,CHAIN_LINKED_2013_BASE
2021-03-01,monthly,CCPI,108.998,index_level,4.123,dcs,published,CHAIN_LINKED_2013_BASE
2021-04-01,monthly,CCPI,108.919,index_level,3.8917,dcs,published,CHAIN_LINKED_2013_BASE
2021-05-01,monthly,CCPI,110.097,index_level,4.5456,dcs,published,CHAIN_LINKED_2013_BASE
2021-06-01,monthly,CCPI,111.744,index_level,5.2471,dcs,published,CHAIN_LINKED_2013_BASE
2021-07-01,monthly,CCPI,112.294,index_level,5.6875,dcs,published,CHAIN_LINKED_2013_BASE
2021-08-01,monthly,CCPI,112.608,index_level,5.983,dcs,published,CHAIN_LINKED_2013_BASE
2021-09-01,monthly,CCPI,113.079,index_level,5.7228,dcs,published,CHAIN_LINKED_2013_BASE
2021-10-01,monthly,CCPI,115.276,index_level,7.6189,dcs,published,CHAIN_LINKED_2013_BASE
2021-11-01,monthly,CCPI,118.258,index_level,9.9205,dcs,published,CHAIN_LINKED_2013_BASE
2021-12-01,monthly,CCPI,121.397,index_level,12.1015,dcs,published,CHAIN_LINKED_2013_BASE
2022-01-01,monthly,CCPI,124.3,index_level,14.2033,dcs,published,OK
2022-02-01,monthly,CCPI,125.8,index_level,15.249,dcs,published,OK
2022-03-01,monthly,CCPI,129.7,index_level,18.993,dcs,published,OK
2022-04-01,monthly,CCPI,142.1,index_level,30.4639,dcs,published,OK
2022-05-01,monthly,CCPI,153.6,index_level,39.5133,dcs,published,OK
2022-06-01,monthly,CCPI,171.7,index_level,53.6548,dcs,published,OK
2022-07-01,monthly,CCPI,178.9,index_level,59.3139,dcs,published,OK
2022-08-01,monthly,CCPI,182.8,index_level,62.333,dcs,published,OK
2022-09-01,monthly,CCPI,189.3,index_level,67.4051,dcs,published,OK
2022-10-01,monthly,CCPI,188.5,index_level,63.5206,dcs,published,OK
2022-11-01,monthly,CCPI,187.1,index_level,58.2134,dcs,published,OK
2022-12-01,monthly,CCPI,187.6,index_level,54.5343,dcs,published,OK
2023-01-01,monthly,CCPI,188.6,index_level,51.7297,dcs,published,OK
2023-02-01,monthly,CCPI,189.5,index_level,50.6359,dcs,published,OK
2023-03-01,monthly,CCPI,195.0,index_level,50.347,dcs,published,OK
2023-04-01,monthly,CCPI,192.3,index_level,35.3272,dcs,published,OK
2023-05-01,monthly,CCPI,192.3,index_level,25.1953,dcs,published,REPEATED_VALUE
2023-06-01,monthly,CCPI,192.3,index_level,11.9977,dcs,published,REPEATED_VALUE
2023-07-01,monthly,CCPI,190.2,index_level,6.3164,dcs,published,OK
2023-08-01,monthly,CCPI,190.1,index_level,3.9934,dcs,published,OK
2023-09-01,monthly,CCPI,191.8,index_level,1.3207,dcs,published,OK
2023-10-01,monthly,CCPI,191.4,index_level,1.5385,dcs,published,OK
2023-11-01,monthly,CCPI,193.4,index_level,3.3672,dcs,published,OK
2023-12-01,monthly,CCPI,195.1,index_level,3.9979,dcs,published,OK
2024-01-01,monthly,CCPI,200.7,index_level,6.4157,dcs,published,OK
2024-02-01,monthly,CCPI,200.6,index_level,5.8575,dcs,published,OK
2024-03-01,monthly,CCPI,196.7,index_level,0.8718,dcs,published,OK
2024-04-01,monthly,CCPI,195.2,index_level,1.5081,dcs,published,OK
2024-05-01,monthly,CCPI,194.1,index_level,0.936,dcs,published,OK
2024-06-01,monthly,CCPI,195.6,index_level,1.7161,dcs,published,OK
2024-07-01,monthly,CCPI,194.7,index_level,2.3659,dcs,published,OK
2024-08-01,monthly,CCPI,191.1,index_level,0.526,dcs,published,OK
2024-09-01,monthly,CCPI,190.9,index_level,-0.4692,dcs,published,OK
2024-10-01,monthly,CCPI,189.9,index_level,-0.7837,dcs,published,OK
2024-11-01,monthly,CCPI,189.4,index_level,-2.0683,dcs,published,OK
2024-12-01,monthly,CCPI,191.7,index_level,-1.7427,dcs,published,OK
2025-01-01,monthly,CCPI,192.6,index_level,-4.0359,dcs,published,OK
2025-02-01,monthly,CCPI,192.2,index_level,-4.1874,dcs,published,OK
2025-03-01,monthly,CCPI,191.6,index_level,-2.5928,dcs,published,OK
2025-04-01,monthly,CCPI,191.2,index_level,-2.0492,dcs,published,OK
2025-05-01,monthly,CCPI,192.8,index_level,-0.6698,dcs,published,OK
2025-06-01,monthly,CCPI,194.5,index_level,-0.5624,dcs,published,OK
2025-07-01,monthly,CCPI,194.1,index_level,-0.3082,dcs,published,OK
2025-08-01,monthly,CCPI,193.3,index_level,1.1512,dcs,published,OK
2025-09-01,monthly,CCPI,193.7,index_level,1.4667,dcs,published,OK
2025-10-01,monthly,CCPI,193.8,index_level,2.0537,dcs,published,OK
2025-11-01,monthly,CCPI,193.4,index_level,2.1119,dcs,published,OK
2025-12-01,monthly,CCPI,195.8,index_level,2.1388,dcs,published,OK
2026-01-01,monthly,CCPI,197.0,index_level,2.2845,dcs,published,OK
2026-02-01,monthly,CCPI,195.3,index_level,1.6129,dcs,published,OK
2026-03-01,monthly,CCPI,195.8,index_level,2.1921,dcs,published,OK
2026-04-01,monthly,CCPI,201.6,index_level,5.4393,dcs,published,OK
2026-05-01,monthly,CCPI,203.4,index_level,5.4979,dcs,published,OK
2026-06-01,monthly,CCPI,207.7,index_level,6.7866,dcs,published,OK
2026-07-01,monthly,CCPI,208.2,index_level,7.2643,dcs,published,OK
2026-08-01,monthly,CCPI,208.8,index_level,8.0186,dcs,published,OK
2012-10-01,quarterly,CCPI,76.885,index_level,,dcs,period_average,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-01-01,quarterly,CCPI,78.5434,index_level,,dcs,period_average,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-04-01,quarterly,CCPI,79.91,index_level,,dcs,period_average,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-07-01,quarterly,CCPI,81.1999,index_level,,dcs,period_average,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2013-10-01,quarterly,CCPI,81.246,index_level,5.6721,dcs,period_average,CHAIN_LINKED_200607_BASE
2014-01-01,quarterly,CCPI,81.7681,index_level,4.1057,dcs,period_average,CHAIN_LINKED_2013_BASE
2014-04-01,quarterly,CCPI,82.3697,index_level,3.078,dcs,period_average,CHAIN_LINKED_2013_BASE
2014-07-01,quarterly,CCPI,83.416,index_level,2.7291,dcs,period_average,CHAIN_LINKED_2013_BASE
2014-10-01,quarterly,CCPI,82.2127,index_level,1.1899,dcs,period_average,CHAIN_LINKED_2013_BASE
2015-01-01,quarterly,CCPI,83.756,index_level,2.4311,dcs,period_average,CHAIN_LINKED_2013_BASE
2015-04-01,quarterly,CCPI,83.5991,index_level,1.4925,dcs,period_average,CHAIN_LINKED_2013_BASE
2015-07-01,quarterly,CCPI,84.3315,index_level,1.0976,dcs,period_average,CHAIN_LINKED_2013_BASE
2015-10-01,quarterly,CCPI,85.4563,index_level,3.9453,dcs,period_average,CHAIN_LINKED_2013_BASE
2016-01-01,quarterly,CCPI,85.7701,index_level,2.4047,dcs,period_average,CHAIN_LINKED_2013_BASE
2016-04-01,quarterly,CCPI,87.4181,index_level,4.5682,dcs,period_average,CHAIN_LINKED_2013_BASE
2016-07-01,quarterly,CCPI,88.3597,index_level,4.7767,dcs,period_average,CHAIN_LINKED_2013_BASE
2016-10-01,quarterly,CCPI,89.0398,index_level,4.1934,dcs,period_average,CHAIN_LINKED_2013_BASE
2017-01-01,quarterly,CCPI,91.3678,index_level,6.5264,dcs,period_average,CHAIN_LINKED_2013_BASE
2017-04-01,quarterly,CCPI,92.9634,index_level,6.3435,dcs,period_average,CHAIN_LINKED_2013_BASE
2017-07-01,quarterly,CCPI,93.6173,index_level,5.9502,dcs,period_average,CHAIN_LINKED_2013_BASE
2017-10-01,quarterly,CCPI,95.71,index_level,7.4912,dcs,period_average,CHAIN_LINKED_2013_BASE
2018-01-01,quarterly,CCPI,95.7623,index_level,4.8096,dcs,period_average,CHAIN_LINKED_2013_BASE
2018-04-01,quarterly,CCPI,96.7301,index_level,4.0518,dcs,period_average,CHAIN_LINKED_2013_BASE
2018-07-01,quarterly,CCPI,98.4827,index_level,5.197,dcs,period_average,CHAIN_LINKED_2013_BASE
2018-10-01,quarterly,CCPI,98.6396,index_level,3.0609,dcs,period_average,CHAIN_LINKED_2013_BASE
2019-01-01,quarterly,CCPI,99.6074,index_level,4.0153,dcs,period_average,CHAIN_LINKED_2013_BASE
2019-04-01,quarterly,CCPI,101.0199,index_level,4.4348,dcs,period_average,CHAIN_LINKED_2013_BASE
2019-07-01,quarterly,CCPI,102.3277,index_level,3.9042,dcs,period_average,CHAIN_LINKED_2013_BASE
2019-10-01,quarterly,CCPI,103.4263,index_level,4.8528,dcs,period_average,CHAIN_LINKED_2013_BASE
2020-01-01,quarterly,CCPI,105.31,index_level,5.7251,dcs,period_average,CHAIN_LINKED_2013_BASE
2020-04-01,quarterly,CCPI,105.4407,index_level,4.3761,dcs,period_average,CHAIN_LINKED_2013_BASE
2020-07-01,quarterly,CCPI,106.4867,index_level,4.0644,dcs,period_average,CHAIN_LINKED_2013_BASE
2020-10-01,quarterly,CCPI,107.664,index_level,4.0973,dcs,period_average,CHAIN_LINKED_2013_BASE
2021-01-01,quarterly,CCPI,108.998,index_level,3.502,dcs,period_average,CHAIN_LINKED_2013_BASE
2021-04-01,quarterly,CCPI,110.2533,index_level,4.5643,dcs,period_average,CHAIN_LINKED_2013_BASE
2021-07-01,quarterly,CCPI,112.6603,index_level,5.7976,dcs,period_average,CHAIN_LINKED_2013_BASE
2021-10-01,quarterly,CCPI,118.3103,index_level,9.8885,dcs,period_average,CHAIN_LINKED_2013_BASE
2022-01-01,quarterly,CCPI,126.6,index_level,16.1489,dcs,period_average,OK
2022-04-01,quarterly,CCPI,155.8,index_level,41.3109,dcs,period_average,OK
2022-07-01,quarterly,CCPI,183.6667,index_level,63.0269,dcs,period_average,OK
2022-10-01,quarterly,CCPI,187.7333,index_level,58.6787,dcs,period_average,OK
2023-01-01,quarterly,CCPI,191.0333,index_level,50.8952,dcs,period_average,OK
2023-04-01,quarterly,CCPI,192.3,index_level,23.4275,dcs,period_average,OK
2023-07-01,quarterly,CCPI,190.7,index_level,3.8294,dcs,period_average,OK
2023-10-01,quarterly,CCPI,193.3,index_level,2.9652,dcs,period_average,OK
2024-01-01,quarterly,CCPI,199.3333,index_level,4.3448,dcs,period_average,OK
2024-04-01,quarterly,CCPI,194.9667,index_level,1.3867,dcs,period_average,OK
2024-07-01,quarterly,CCPI,192.2333,index_level,0.8041,dcs,period_average,OK
2024-10-01,quarterly,CCPI,190.3333,index_level,-1.5347,dcs,period_average,OK
2025-01-01,quarterly,CCPI,192.1333,index_level,-3.612,dcs,period_average,OK
2025-04-01,quarterly,CCPI,192.8333,index_level,-1.0942,dcs,period_average,OK
2025-07-01,quarterly,CCPI,193.7,index_level,0.763,dcs,period_average,OK
2025-10-01,quarterly,CCPI,194.3333,index_level,2.1016,dcs,period_average,OK
2026-01-01,quarterly,CCPI,196.0333,index_level,2.0298,dcs,period_average,OK
2026-04-01,quarterly,CCPI,204.2333,index_level,5.9118,dcs,period_average,OK
2013-01-01,annual,CCPI,80.2248,index_level,,dcs,period_average,CHAIN_LINKED_200607_BASE;NO_YOY_SOURCE_LAG
2014-01-01,annual,CCPI,82.4416,index_level,2.7632,dcs,period_average,CHAIN_LINKED_2013_BASE
2015-01-01,annual,CCPI,84.2857,index_level,2.2369,dcs,period_average,CHAIN_LINKED_2013_BASE
2016-01-01,annual,CCPI,87.6469,index_level,3.9879,dcs,period_average,CHAIN_LINKED_2013_BASE
2017-01-01,annual,CCPI,93.4146,index_level,6.5806,dcs,period_average,CHAIN_LINKED_2013_BASE
2018-01-01,annual,CCPI,97.4037,index_level,4.2702,dcs,period_average,CHAIN_LINKED_2013_BASE
2019-01-01,annual,CCPI,101.5953,index_level,4.3034,dcs,period_average,CHAIN_LINKED_2013_BASE
2020-01-01,annual,CCPI,106.2253,index_level,4.5573,dcs,period_average,CHAIN_LINKED_2013_BASE
2021-01-01,annual,CCPI,112.5555,index_level,5.9592,dcs,period_average,CHAIN_LINKED_2013_BASE
2022-01-01,annual,CCPI,163.45,index_level,45.2172,dcs,period_average,OK
2023-01-01,annual,CCPI,191.8333,index_level,17.3651,dcs,period_average,OK
2024-01-01,annual,CCPI,194.2167,index_level,1.2424,dcs,period_average,OK
2025-01-01,annual,CCPI,193.25,index_level,-0.4977,dcs,period_average,OK
2014-01-01,monthly,FCPI,80.7514,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-02-01,monthly,FCPI,80.3488,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-03-01,monthly,FCPI,80.5903,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-04-01,monthly,FCPI,81.959,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-05-01,monthly,FCPI,83.4887,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-06-01,monthly,FCPI,85.8235,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-07-01,monthly,FCPI,87.1921,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-08-01,monthly,FCPI,85.5014,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-09-01,monthly,FCPI,85.5014,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG;REPEATED_VALUE
2014-10-01,monthly,FCPI,85.743,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-11-01,monthly,FCPI,87.9167,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2014-12-01,monthly,FCPI,91.4592,index_level,,dcs,published,CHAIN_LINKED_2013_BASE;NO_YOY_SOURCE_LAG
2015-01-01,monthly,FCPI,95.6457,index_level,18.4446,dcs,published,CHAIN_LINKED_2013_BASE
2015-02-01,monthly,FCPI,89.7685,index_level,11.7235,dcs,published,CHAIN_LINKED_2013_BASE
2015-03-01,monthly,FCPI,87.2727,index_level,8.2918,dcs,published,CHAIN_LINKED_2013_BASE
2015-04-01,monthly,FCPI,85.4209,index_level,4.2239,dcs,published,CHAIN_LINKED_2013_BASE
2015-05-01,monthly,FCPI,87.2727,index_level,4.5323,dcs,published,CHAIN_LINKED_2013_BASE
2015-06-01,monthly,FCPI,89.0439,index_level,3.7524,dcs,published,CHAIN_LINKED_2013_BASE
2015-07-01,monthly,FCPI,88.3193,index_level,1.2928,dcs,published,CHAIN_LINKED_2013_BASE
2015-08-01,monthly,FCPI,86.8701,index_level,1.6008,dcs,published,CHAIN_LINKED_2013_BASE
2015-09-01,monthly,FCPI,86.4676,index_level,1.13,dcs,published,CHAIN_LINKED_2013_BASE
2015-10-01,monthly,FCPI,87.6752,index_level,2.2535,dcs,published,CHAIN_LINKED_2013_BASE
2015-11-01,monthly,FCPI,91.9422,index_level,4.5788,dcs,published,CHAIN_LINKED_2013_BASE
2015-12-01,monthly,FCPI,93.7939,index_level,2.5527,dcs,published,CHAIN_LINKED_2013_BASE
2016-01-01,monthly,FCPI,91.6202,index_level,-4.2088,dcs,published,CHAIN_LINKED_2013_BASE
2016-02-01,monthly,FCPI,89.2049,index_level,-0.6278,dcs,published,CHAIN_LINKED_2013_BASE
2016-03-01,monthly,FCPI,87.6752,index_level,0.4612,dcs,published,CHAIN_LINKED_2013_BASE
2016-04-01,monthly,FCPI,89.6074,index_level,4.901,dcs,published,CHAIN_LINKED_2013_BASE
2016-05-01,monthly,FCPI,91.4592,index_level,4.797,dcs,published,CHAIN_LINKED_2013_BASE
2016-06-01,monthly,FCPI,95.8067,index_level,7.5949,dcs,published,CHAIN_LINKED_2013_BASE
2016-07-01,monthly,FCPI,94.277,index_level,6.7456,dcs,published,CHAIN_LINKED_2013_BASE
2016-08-01,monthly,FCPI,90.493,index_level,4.1705,dcs,published,CHAIN_LINKED_2013_BASE
2016-09-01,monthly,FCPI,90.6541,index_level,4.8417,dcs,published,CHAIN_LINKED_2013_BASE
2016-10-01,monthly,FCPI,92.2643,index_level,5.2342,dcs,published,CHAIN_LINKED_2013_BASE
