var,em,origin,h,band,hit,d_act,d_fc,flat_act,flat_fc
HCPI,EM12,2024-07-01,9,band1pp,True,1.9647,2.0127,False,False
HCPI,EM12,2024-07-01,10,band1pp,True,1.0882,1.1696,False,False
HCPI,EM12,2024-07-01,11,band1pp,True,1.3982,1.4974,False,False
HCPI,EM12,2024-07-01,12,band1pp,True,-0.2934,-0.2947,True,True
HCPI,EM12,2024-07-01,1,noband,True,0.1154,1.1586,False,False
HCPI,EM12,2024-07-01,2,noband,True,-1.3868,-0.1329,False,False
HCPI,EM12,2024-07-01,3,noband,True,-1.2862,-0.7179,False,False
HCPI,EM12,2024-07-01,4,noband,False,-0.5402,0.0968,False,False
HCPI,EM12,2024-07-01,5,noband,True,-1.0108,-0.9445,False,False
HCPI,EM12,2024-07-01,6,noband,True,-0.2639,-1.1307,False,False
HCPI,EM12,2024-07-01,7,noband,True,-1.9885,-2.5774,False,False
HCPI,EM12,2024-07-01,8,noband,True,0.1305,0.1428,False,False
HCPI,EM12,2024-07-01,9,noband,True,1.9647,2.0127,False,False
HCPI,EM12,2024-07-01,10,noband,True,1.0882,1.1696,False,False
HCPI,EM12,2024-07-01,11,noband,True,1.3982,1.4974,False,False
HCPI,EM12,2024-07-01,12,noband,True,-0.2934,-0.2947,False,False
HCPI,EM12,2024-08-01,1,band1pp,False,-1.3868,0.1513,False,True
HCPI,EM12,2024-08-01,2,band1pp,False,-1.2862,-0.5744,False,True
HCPI,EM12,2024-08-01,3,band1pp,True,-0.5402,0.2105,True,True
HCPI,EM12,2024-08-01,4,band1pp,False,-1.0108,-0.8371,False,True
HCPI,EM12,2024-08-01,5,band1pp,False,-0.2639,-1.0179,True,False
HCPI,EM12,2024-08-01,6,band1pp,True,-1.9885,-2.5256,False,False
HCPI,EM12,2024-08-01,7,band1pp,True,0.1305,0.3884,True,True
HCPI,EM12,2024-08-01,8,band1pp,True,1.9647,2.3015,False,False
HCPI,EM12,2024-08-01,9,band1pp,True,1.0882,1.2258,False,False
HCPI,EM12,2024-08-01,10,band1pp,True,1.3982,1.3821,False,False
HCPI,EM12,2024-08-01,11,band1pp,True,-0.2934,-0.4038,True,True
HCPI,EM12,2024-08-01,12,band1pp,True,0.3883,0.8557,True,True
HCPI,EM12,2024-08-01,1,noband,False,-1.3868,0.1513,False,False
HCPI,EM12,2024-08-01,2,noband,True,-1.2862,-0.5744,False,False
HCPI,EM12,2024-08-01,3,noband,False,-0.5402,0.2105,False,False
HCPI,EM12,2024-08-01,4,noband,True,-1.0108,-0.8371,False,False
HCPI,EM12,2024-08-01,5,noband,True,-0.2639,-1.0179,False,False
HCPI,EM12,2024-08-01,6,noband,True,-1.9885,-2.5256,False,False
HCPI,EM12,2024-08-01,7,noband,True,0.1305,0.3884,False,False
HCPI,EM12,2024-08-01,8,noband,True,1.9647,2.3015,False,False
HCPI,EM12,2024-08-01,9,noband,True,1.0882,1.2258,False,False
HCPI,EM12,2024-08-01,10,noband,True,1.3982,1.3821,False,False
HCPI,EM12,2024-08-01,11,noband,True,-0.2934,-0.4038,False,False
HCPI,EM12,2024-08-01,12,noband,True,0.3883,0.8557,False,False
HCPI,EM12,2024-09-01,1,band1pp,False,-1.2862,-0.6345,False,True
HCPI,EM12,2024-09-01,2,band1pp,True,-0.5402,0.2021,True,True
HCPI,EM12,2024-09-01,3,band1pp,False,-1.0108,-0.5878,False,True
HCPI,EM12,2024-09-01,4,band1pp,True,-0.2639,-0.8536,True,True
HCPI,EM12,2024-09-01,5,band1pp,True,-1.9885,-2.321,False,False
HCPI,EM12,2024-09-01,6,band1pp,True,0.1305,-0.1166,True,True
HCPI,EM12,2024-09-01,7,band1pp,True,1.9647,1.6001,False,False
HCPI,EM12,2024-09-01,8,band1pp,True,1.0882,1.399,False,False
HCPI,EM12,2024-09-01,9,band1pp,True,1.3982,1.8094,False,False
HCPI,EM12,2024-09-01,10,band1pp,True,-0.2934,0.2168,True,True
HCPI,EM12,2024-09-01,11,band1pp,True,0.3883,0.6679,True,True
HCPI,EM12,2024-09-01,12,band1pp,False,0.8422,1.2492,True,False
HCPI,EM12,2024-09-01,1,noband,True,-1.2862,-0.6345,False,False
HCPI,EM12,2024-09-01,2,noband,False,-0.5402,0.2021,False,False
HCPI,EM12,2024-09-01,3,noband,True,-1.0108,-0.5878,False,False
HCPI,EM12,2024-09-01,4,noband,True,-0.2639,-0.8536,False,False
HCPI,EM12,2024-09-01,5,noband,True,-1.9885,-2.321,False,False
HCPI,EM12,2024-09-01,6,noband,False,0.1305,-0.1166,False,False
HCPI,EM12,2024-09-01,7,noband,True,1.9647,1.6001,False,False
HCPI,EM12,2024-09-01,8,noband,True,1.0882,1.399,False,False
HCPI,EM12,2024-09-01,9,noband,True,1.3982,1.8094,False,False
HCPI,EM12,2024-09-01,10,noband,False,-0.2934,0.2168,False,False
HCPI,EM12,2024-09-01,11,noband,True,0.3883,0.6679,False,False
HCPI,EM12,2024-09-01,12,noband,True,0.8422,1.2492,False,False
HCPI,EM12,2024-10-01,1,band1pp,False,-0.5402,2.3572,True,False
HCPI,EM12,2024-10-01,2,band1pp,False,-1.0108,-0.7526,False,True
HCPI,EM12,2024-10-01,3,band1pp,False,-0.2639,-1.0998,True,False
HCPI,EM12,2024-10-01,4,band1pp,True,-1.9885,-2.32,False,False
HCPI,EM12,2024-10-01,5,band1pp,True,0.1305,-0.204,True,True
HCPI,EM12,2024-10-01,6,band1pp,True,1.9647,1.674,False,False
HCPI,EM12,2024-10-01,7,band1pp,True,1.0882,1.0684,False,False
HCPI,EM12,2024-10-01,8,band1pp,True,1.3982,1.5686,False,False
HCPI,EM12,2024-10-01,9,band1pp,True,-0.2934,-0.0595,True,True
HCPI,EM12,2024-10-01,10,band1pp,True,0.3883,0.5133,True,True
HCPI,EM12,2024-10-01,11,band1pp,False,0.8422,1.1178,True,False
HCPI,EM12,2024-10-01,12,band1pp,True,0.5983,0.4911,True,True
HCPI,EM12,2024-10-01,1,noband,False,-0.5402,2.3572,False,False
HCPI,EM12,2024-10-01,2,noband,True,-1.0108,-0.7526,False,False
HCPI,EM12,2024-10-01,3,noband,True,-0.2639,-1.0998,False,False
HCPI,EM12,2024-10-01,4,noband,True,-1.9885,-2.32,False,False
HCPI,EM12,2024-10-01,5,noband,False,0.1305,-0.204,False,False
HCPI,EM12,2024-10-01,6,noband,True,1.9647,1.674,False,False
HCPI,EM12,2024-10-01,7,noband,True,1.0882,1.0684,False,False
HCPI,EM12,2024-10-01,8,noband,True,1.3982,1.5686,False,False
HCPI,EM12,2024-10-01,9,noband,True,-0.2934,-0.0595,False,False
HCPI,EM12,2024-10-01,10,noband,True,0.3883,0.5133,False,False
HCPI,EM12,2024-10-01,11,noband,True,0.8422,1.1178,False,False
HCPI,EM12,2024-10-01,12,noband,True,0.5983,0.4911,False,False
HCPI,EM12,2024-11-01,1,band1pp,False,-1.0108,1.703,False,False
HCPI,EM12,2024-11-01,2,band1pp,False,-0.2639,-1.3304,True,False
HCPI,EM12,2024-11-01,3,band1pp,True,-1.9885,-2.5864,False,False
HCPI,EM12,2024-11-01,4,band1pp,True,0.1305,0.1518,True,True
HCPI,EM12,2024-11-01,5,band1pp,True,1.9647,2.02,False,False
HCPI,EM12,2024-11-01,6,band1pp,False,1.0882,0.8076,False,True
HCPI,EM12,2024-11-01,7,band1pp,True,1.3982,1.003,False,False
HCPI,EM12,2024-11-01,8,band1pp,True,-0.2934,-0.8113,True,True
HCPI,EM12,2024-11-01,9,band1pp,True,0.3883,0.5721,True,True
HCPI,EM12,2024-11-01,10,band1pp,False,0.8422,1.2793,True,False
HCPI,EM12,2024-11-01,11,band1pp,True,0.5983,0.4512,True,True
HCPI,EM12,2024-11-01,12,band1pp,True,0.5548,0.4919,True,True
HCPI,EM12,2024-11-01,1,noband,False,-1.0108,1.703,False,False
HCPI,EM12,2024-11-01,2,noband,True,-0.2639,-1.3304,False,False
HCPI,EM12,2024-11-01,3,noband,True,-1.9885,-2.5864,False,False
HCPI,EM12,2024-11-01,4,noband,True,0.1305,0.1518,False,False
HCPI,EM12,2024-11-01,5,noband,True,1.9647,2.02,False,False
HCPI,EM12,2024-11-01,6,noband,True,1.0882,0.8076,False,False
HCPI,EM12,2024-11-01,7,noband,True,1.3982,1.003,False,False
HCPI,EM12,2024-11-01,8,noband,True,-0.2934,-0.8113,False,False
HCPI,EM12,2024-11-01,9,noband,True,0.3883,0.5721,False,False
HCPI,EM12,2024-11-01,10,noband,True,0.8422,1.2793,False,False
HCPI,EM12,2024-11-01,11,noband,True,0.5983,0.4512,False,False
HCPI,EM12,2024-11-01,12,noband,True,0.5548,0.4919,False,False
HCPI,EM12,2024-12-01,1,band1pp,True,-0.2639,0.6338,True,True
HCPI,EM12,2024-12-01,2,band1pp,True,-1.9885,-2.6325,False,False
HCPI,EM12,2024-12-01,3,band1pp,True,0.1305,0.126,True,True
HCPI,EM12,2024-12-01,4,band1pp,True,1.9647,1.8763,False,False
HCPI,EM12,2024-12-01,5,band1pp,False,1.0882,0.9019,False,True
HCPI,EM12,2024-12-01,6,band1pp,False,1.3982,0.973,False,True
HCPI,EM12,2024-12-01,7,band1pp,True,-0.2934,-0.5703,True,True
HCPI,EM12,2024-12-01,8,band1pp,True,0.3883,0.5611,True,True
HCPI,EM12,2024-12-01,9,band1pp,False,0.8422,1.3544,True,False
HCPI,EM12,2024-12-01,10,band1pp,True,0.5983,0.3831,True,True
HCPI,EM12,2024-12-01,11,band1pp,True,0.5548,0.4662,True,True
HCPI,EM12,2024-12-01,12,band1pp,True,-0.3004,-0.052,True,True
HCPI,EM12,2024-12-01,1,noband,False,-0.2639,0.6338,False,False
HCPI,EM12,2024-12-01,2,noband,True,-1.9885,-2.6325,False,False
HCPI,EM12,2024-12-01,3,noband,True,0.1305,0.126,False,False
HCPI,EM12,2024-12-01,4,noband,True,1.9647,1.8763,False,False
HCPI,EM12,2024-12-01,5,noband,True,1.0882,0.9019,False,False
HCPI,EM12,2024-12-01,6,noband,True,1.3982,0.973,False,False
HCPI,EM12,2024-12-01,7,noband,True,-0.2934,-0.5703,False,False
HCPI,EM12,2024-12-01,8,noband,True,0.3883,0.5611,False,False
HCPI,EM12,2024-12-01,9,noband,True,0.8422,1.3544,False,False
HCPI,EM12,2024-12-01,10,noband,True,0.5983,0.3831,False,False
HCPI,EM12,2024-12-01,11,noband,True,0.5548,0.4662,False,False
HCPI,EM12,2024-12-01,12,noband,True,-0.3004,-0.052,False,False
HCPI,EM12,2025-01-01,1,band1pp,True,-1.9885,-2.6185,False,False
HCPI,EM12,2025-01-01,2,band1pp,True,0.1305,0.1885,True,True
HCPI,EM12,2025-01-01,3,band1pp,True,1.9647,2.0099,False,False
HCPI,EM12,2025-01-01,4,band1pp,False,1.0882,0.7895,False,True
HCPI,EM12,2025-01-01,5,band1pp,False,1.3982,0.9003,False,True
HCPI,EM12,2025-01-01,6,band1pp,True,-0.2934,-0.857,True,True
HCPI,EM12,2025-01-01,7,band1pp,True,0.3883,0.6219,True,True
HCPI,EM12,2025-01-01,8,band1pp,False,0.8422,1.3982,True,False
HCPI,EM12,2025-01-01,9,band1pp,True,0.5983,0.6871,True,True
HCPI,EM12,2025-01-01,10,band1pp,True,0.5548,0.4202,True,True
HCPI,EM12,2025-01-01,11,band1pp,True,-0.3004,-0.1357,True,True
HCPI,EM12,2025-01-01,12,band1pp,False,0.5121,-1.1336,True,False
HCPI,EM12,2025-01-01,1,noband,True,-1.9885,-2.6185,False,False
HCPI,EM12,2025-01-01,2,noband,True,0.1305,0.1885,False,False
HCPI,EM12,2025-01-01,3,noband,True,1.9647,2.0099,False,False
HCPI,EM12,2025-01-01,4,noband,True,1.0882,0.7895,False,False
HCPI,EM12,2025-01-01,5,noband,True,1.3982,0.9003,False,False
HCPI,EM12,2025-01-01,6,noband,True,-0.2934,-0.857,False,False
HCPI,EM12,2025-01-01,7,noband,True,0.3883,0.6219,False,False
HCPI,EM12,2025-01-01,8,noband,True,0.8422,1.3982,False,False
HCPI,EM12,2025-01-01,9,noband,True,0.5983,0.6871,False,False
HCPI,EM12,2025-01-01,10,noband,True,0.5548,0.4202,False,False
HCPI,EM12,2025-01-01,11,noband,True,-0.3004,-0.1357,False,False
HCPI,EM12,2025-01-01,12,noband,False,0.5121,-1.1336,False,False
HCPI,EM12,2025-02-01,1,band1pp,True,0.1305,0.2238,True,True
HCPI,EM12,2025-02-01,2,band1pp,True,1.9647,2.0619,False,False
HCPI,EM12,2025-02-01,3,band1pp,False,1.0882,0.8497,False,True
HCPI,EM12,2025-02-01,4,band1pp,False,1.3982,0.913,False,True
HCPI,EM12,2025-02-01,5,band1pp,True,-0.2934,-0.8654,True,True
HCPI,EM12,2025-02-01,6,band1pp,True,0.3883,0.5753,True,True
HCPI,EM12,2025-02-01,7,band1pp,False,0.8422,1.3686,True,False
HCPI,EM12,2025-02-01,8,band1pp,True,0.5983,0.4979,True,True
HCPI,EM12,2025-02-01,9,band1pp,True,0.5548,0.5028,True,True
HCPI,EM12,2025-02-01,10,band1pp,True,-0.3004,-0.1514,True,True
HCPI,EM12,2025-02-01,11,band1pp,False,0.5121,-1.0965,True,False
HCPI,EM12,2025-02-01,12,band1pp,True,-0.4612,-0.8798,True,True
HCPI,EM12,2025-02-01,1,noband,True,0.1305,0.2238,False,False
HCPI,EM12,2025-02-01,2,noband,True,1.9647,2.0619,False,False
HCPI,EM12,2025-02-01,3,noband,True,1.0882,0.8497,False,False
HCPI,EM12,2025-02-01,4,noband,True,1.3982,0.913,False,False
HCPI,EM12,2025-02-01,5,noband,True,-0.2934,-0.8654,False,False
HCPI,EM12,2025-02-01,6,noband,True,0.3883,0.5753,False,False
HCPI,EM12,2025-02-01,7,noband,True,0.8422,1.3686,False,False
HCPI,EM12,2025-02-01,8,noband,True,0.5983,0.4979,False,False
HCPI,EM12,2025-02-01,9,noband,True,0.5548,0.5028,False,False
HCPI,EM12,2025-02-01,10,noband,True,-0.3004,-0.1514,False,False
HCPI,EM12,2025-02-01,11,noband,False,0.5121,-1.0965,False,False
HCPI,EM12,2025-02-01,12,noband,True,-0.4612,-0.8798,False,False
HCPI,EM12,2025-03-01,1,band1pp,False,1.9647,0.0398,False,True
HCPI,EM12,2025-03-01,2,band1pp,True,1.0882,1.1425,False,False
HCPI,EM12,2025-03-01,3,band1pp,False,1.3982,0.7354,False,True
HCPI,EM12,2025-03-01,4,band1pp,True,-0.2934,-0.51,True,True
HCPI,EM12,2025-03-01,5,band1pp,True,0.3883,0.8184,True,True
HCPI,EM12,2025-03-01,6,band1pp,False,0.8422,1.4548,True,False
HCPI,EM12,2025-03-01,7,band1pp,True,0.5983,0.9222,True,True
HCPI,EM12,2025-03-01,8,band1pp,True,0.5548,0.4442,True,True
HCPI,EM12,2025-03-01,9,band1pp,True,-0.3004,0.3351,True,True
HCPI,EM12,2025-03-01,10,band1pp,False,0.5121,-1.037,True,False
HCPI,EM12,2025-03-01,11,band1pp,True,-0.4612,-0.5481,True,True
HCPI,EM12,2025-03-01,12,band1pp,True,-0.8706,0.6589,True,True
HCPI,EM12,2025-03-01,1,noband,True,1.9647,0.0398,False,False
HCPI,EM12,2025-03-01,2,noband,True,1.0882,1.1425,False,False
HCPI,EM12,2025-03-01,3,noband,True,1.3982,0.7354,False,False
HCPI,EM12,2025-03-01,4,noband,True,-0.2934,-0.51,False,False
HCPI,EM12,2025-03-01,5,noband,True,0.3883,0.8184,False,False
HCPI,EM12,2025-03-01,6,noband,True,0.8422,1.4548,False,False
HCPI,EM12,2025-03-01,7,noband,True,0.5983,0.9222,False,False
HCPI,EM12,2025-03-01,8,noband,True,0.5548,0.4442,False,False
HCPI,EM12,2025-03-01,9,noband,False,-0.3004,0.3351,False,False
HCPI,EM12,2025-03-01,10,noband,False,0.5121,-1.037,False,False
HCPI,EM12,2025-03-01,11,noband,True,-0.4612,-0.5481,False,False
HCPI,EM12,2025-03-01,12,noband,False,-0.8706,0.6589,False,False
HCPI,EM12,2025-04-01,1,band1pp,False,1.0882,0.848,False,True
HCPI,EM12,2025-04-01,2,band1pp,False,1.3982,0.9728,False,True
HCPI,EM12,2025-04-01,3,band1pp,True,-0.2934,-0.7203,True,True
HCPI,EM12,2025-04-01,4,band1pp,True,0.3883,0.6327,True,True
HCPI,EM12,2025-04-01,5,band1pp,False,0.8422,1.4213,True,False
HCPI,EM12,2025-04-01,6,band1pp,True,0.5983,0.5456,True,True
HCPI,EM12,2025-04-01,7,band1pp,True,0.5548,0.5598,True,True
HCPI,EM12,2025-04-01,8,band1pp,True,-0.3004,-0.0173,True,True
HCPI,EM12,2025-04-01,9,band1pp,True,0.5121,-0.9316,True,True
HCPI,EM12,2025-04-01,10,band1pp,True,-0.4612,-0.7862,True,True
HCPI,EM12,2025-04-01,11,band1pp,True,-0.8706,0.158,True,True
HCPI,EM12,2025-04-01,12,band1pp,True,0.8267,0.1631,True,True
HCPI,EM12,2025-04-01,1,noband,True,1.0882,0.848,False,False
HCPI,EM12,2025-04-01,2,noband,True,1.3982,0.9728,False,False
HCPI,EM12,2025-04-01,3,noband,True,-0.2934,-0.7203,False,False
HCPI,EM12,2025-04-01,4,noband,True,0.3883,0.6327,False,False
HCPI,EM12,2025-04-01,5,noband,True,0.8422,1.4213,False,False
HCPI,EM12,2025-04-01,6,noband,True,0.5983,0.5456,False,False
HCPI,EM12,2025-04-01,7,noband,True,0.5548,0.5598,False,False
HCPI,EM12,2025-04-01,8,noband,True,-0.3004,-0.0173,False,False
HCPI,EM12,2025-04-01,9,noband,False,0.5121,-0.9316,False,False
HCPI,EM12,2025-04-01,10,noband,True,-0.4612,-0.7862,False,False
HCPI,EM12,2025-04-01,11,noband,False,-0.8706,0.158,False,False
HCPI,EM12,2025-04-01,12,noband,True,0.8267,0.1631,False,False
HCPI,EM12,2025-05-01,1,band1pp,False,1.3982,0.5166,False,True
HCPI,EM12,2025-05-01,2,band1pp,True,-0.2934,-0.7788,True,True
HCPI,EM12,2025-05-01,3,band1pp,True,0.3883,0.609,True,True
HCPI,EM12,2025-05-01,4,band1pp,False,0.8422,1.2762,True,False
HCPI,EM12,2025-05-01,5,band1pp,True,0.5983,0.6827,True,True
HCPI,EM12,2025-05-01,6,band1pp,True,0.5548,0.593,True,True
HCPI,EM12,2025-05-01,7,band1pp,True,-0.3004,0.1608,True,True
HCPI,EM12,2025-05-01,8,band1pp,True,0.5121,-0.8785,True,True
HCPI,EM12,2025-05-01,9,band1pp,True,-0.4612,-0.6495,True,True
HCPI,EM12,2025-05-01,10,band1pp,True,-0.8706,0.351,True,True
HCPI,EM12,2025-05-01,11,band1pp,True,0.8267,0.0835,True,True
HCPI,EM12,2025-05-01,12,band1pp,False,2.3671,-0.2038,False,True
HCPI,EM12,2025-05-01,1,noband,True,1.3982,0.5166,False,False
HCPI,EM12,2025-05-01,2,noband,True,-0.2934,-0.7788,False,False
HCPI,EM12,2025-05-01,3,noband,True,0.3883,0.609,False,False
HCPI,EM12,2025-05-01,4,noband,True,0.8422,1.2762,False,False
HCPI,EM12,2025-05-01,5,noband,True,0.5983,0.6827,False,False
HCPI,EM12,2025-05-01,6,noband,True,0.5548,0.593,False,False
HCPI,EM12,2025-05-01,7,noband,False,-0.3004,0.1608,False,False
HCPI,EM12,2025-05-01,8,noband,False,0.5121,-0.8785,False,False
HCPI,EM12,2025-05-01,9,noband,True,-0.4612,-0.6495,False,False
HCPI,EM12,2025-05-01,10,noband,False,-0.8706,0.351,False,False
HCPI,EM12,2025-05-01,11,noband,True,0.8267,0.0835,False,False
HCPI,EM12,2025-05-01,12,noband,False,2.3671,-0.2038,False,False
HCPI,EM12,2025-06-01,1,band1pp,True,-0.2934,-0.1609,True,True
HCPI,EM12,2025-06-01,2,band1pp,True,0.3883,0.5949,True,True
HCPI,EM12,2025-06-01,3,band1pp,False,0.8422,1.4229,True,False
HCPI,EM12,2025-06-01,4,band1pp,True,0.5983,0.4221,True,True
HCPI,EM12,2025-06-01,5,band1pp,True,0.5548,0.6087,True,True
HCPI,EM12,2025-06-01,6,band1pp,True,-0.3004,-0.0309,True,True
HCPI,EM12,2025-06-01,7,band1pp,True,0.5121,-0.7203,True,True
HCPI,EM12,2025-06-01,8,band1pp,True,-0.4612,-0.6713,True,True
HCPI,EM12,2025-06-01,9,band1pp,True,-0.8706,0.2253,True,True
HCPI,EM12,2025-06-01,10,band1pp,True,0.8267,0.1841,True,True
HCPI,EM12,2025-06-01,11,band1pp,False,2.3671,-0.1674,False,True
HCPI,EM12,2025-06-01,12,band1pp,True,0.7,-0.3619,True,True
HCPI,EM12,2025-06-01,1,noband,True,-0.2934,-0.1609,False,False
HCPI,EM12,2025-06-01,2,noband,True,0.3883,0.5949,False,False
HCPI,EM12,2025-06-01,3,noband,True,0.8422,1.4229,False,False
HCPI,EM12,2025-06-01,4,noband,True,0.5983,0.4221,False,False
HCPI,EM12,2025-06-01,5,noband,True,0.5548,0.6087,False,False
HCPI,EM12,2025-06-01,6,noband,True,-0.3004,-0.0309,False,False
HCPI,EM12,2025-06-01,7,noband,False,0.5121,-0.7203,False,False
HCPI,EM12,2025-06-01,8,noband,True,-0.4612,-0.6713,False,False
HCPI,EM12,2025-06-01,9,noband,False,-0.8706,0.2253,False,False
HCPI,EM12,2025-06-01,10,noband,True,0.8267,0.1841,False,False
HCPI,EM12,2025-06-01,11,noband,False,2.3671,-0.1674,False,False
HCPI,EM12,2025-06-01,12,noband,False,0.7,-0.3619,False,False
HCPI,EM12,2025-07-01,1,band1pp,True,0.3883,0.763,True,True
HCPI,EM12,2025-07-01,2,band1pp,False,0.8422,1.1337,True,False
HCPI,EM12,2025-07-01,3,band1pp,True,0.5983,0.4074,True,True
HCPI,EM12,2025-07-01,4,band1pp,True,0.5548,0.4133,True,True
HCPI,EM12,2025-07-01,5,band1pp,True,-0.3004,0.025,True,True
HCPI,EM12,2025-07-01,6,band1pp,True,0.5121,-0.7685,True,True
HCPI,EM12,2025-07-01,7,band1pp,True,-0.4612,-0.5826,True,True
HCPI,EM12,2025-07-01,8,band1pp,True,-0.8706,0.0877,True,True
HCPI,EM12,2025-07-01,9,band1pp,True,0.8267,0.0315,True,True
HCPI,EM12,2025-07-01,10,band1pp,False,2.3671,-0.0033,False,True
HCPI,EM12,2025-07-01,11,band1pp,True,0.7,-0.1901,True,True
HCPI,EM12,2025-07-01,12,band1pp,False,1.0707,-0.3224,False,True
HCPI,EM12,2025-07-01,1,noband,True,0.3883,0.763,False,False
HCPI,EM12,2025-07-01,2,noband,True,0.8422,1.1337,False,False
HCPI,EM12,2025-07-01,3,noband,True,0.5983,0.4074,False,False
HCPI,EM12,2025-07-01,4,noband,True,0.5548,0.4133,False,False
HCPI,EM12,2025-07-01,5,noband,False,-0.3004,0.025,False,False
HCPI,EM12,2025-07-01,6,noband,False,0.5121,-0.7685,False,False
HCPI,EM12,2025-07-01,7,noband,True,-0.4612,-0.5826,False,False
HCPI,EM12,2025-07-01,8,noband,False,-0.8706,0.0877,False,False
HCPI,EM12,2025-07-01,9,noband,True,0.8267,0.0315,False,False
HCPI,EM12,2025-07-01,10,noband,False,2.3671,-0.0033,False,False
HCPI,EM12,2025-07-01,11,noband,False,0.7,-0.1901,False,False
HCPI,EM12,2025-07-01,12,noband,False,1.0707,-0.3224,False,False
HCPI,EM12,2025-08-01,1,band1pp,False,0.8422,2.3981,True,False
HCPI,EM12,2025-08-01,2,band1pp,True,0.5983,0.5581,True,True
HCPI,EM12,2025-08-01,3,band1pp,True,0.5548,0.7451,True,True
HCPI,EM12,2025-08-01,4,band1pp,True,-0.3004,0.3465,True,True
HCPI,EM12,2025-08-01,5,band1pp,True,0.5121,-0.4785,True,True
HCPI,EM12,2025-08-01,6,band1pp,True,-0.4612,-0.0981,True,True
HCPI,EM12,2025-08-01,7,band1pp,True,-0.8706,0.0515,True,True
HCPI,EM12,2025-08-01,8,band1pp,True,0.8267,0.0436,True,True
HCPI,EM12,2025-08-01,9,band1pp,False,2.3671,0.0527,False,True
HCPI,EM12,2025-08-01,10,band1pp,True,0.7,-0.1913,True,True
HCPI,EM12,2025-08-01,11,band1pp,False,1.0707,0.2456,False,True
HCPI,EM12,2025-08-01,12,band1pp,True,0.7326,0.4273,True,True
HCPI,EM12,2025-08-01,1,noband,True,0.8422,2.3981,False,False
HCPI,EM12,2025-08-01,2,noband,True,0.5983,0.5581,False,False
HCPI,EM12,2025-08-01,3,noband,True,0.5548,0.7451,False,False
HCPI,EM12,2025-08-01,4,noband,False,-0.3004,0.3465,False,False
HCPI,EM12,2025-08-01,5,noband,False,0.5121,-0.4785,False,False
HCPI,EM12,2025-08-01,6,noband,True,-0.4612,-0.0981,False,False
HCPI,EM12,2025-08-01,7,noband,False,-0.8706,0.0515,False,False
HCPI,EM12,2025-08-01,8,noband,True,0.8267,0.0436,False,False
HCPI,EM12,2025-08-01,9,noband,True,2.3671,0.0527,False,False
HCPI,EM12,2025-08-01,10,noband,False,0.7,-0.1913,False,False
HCPI,EM12,2025-08-01,11,noband,True,1.0707,0.2456,False,False
HCPI,EM12,2025-08-01,12,noband,True,0.7326,0.4273,False,False
HCPI,EM12,2025-09-01,1,band1pp,True,0.5983,0.2641,True,True
HCPI,EM12,2025-09-01,2,band1pp,True,0.5548,0.4713,True,True
HCPI,EM12,2025-09-01,3,band1pp,True,-0.3004,0.0091,True,True
HCPI,EM12,2025-09-01,4,band1pp,True,0.5121,-0.4864,True,True
HCPI,EM12,2025-09-01,5,band1pp,True,-0.4612,-0.6596,True,True
HCPI,EM12,2025-09-01,6,band1pp,True,-0.8706,-0.0041,True,True
HCPI,EM12,2025-09-01,7,band1pp,True,0.8267,-0.2954,True,True
HCPI,EM12,2025-09-01,8,band1pp,False,2.3671,0.2573,False,True
HCPI,EM12,2025-09-01,9,band1pp,True,0.7,0.1353,True,True
HCPI,EM12,2025-09-01,10,band1pp,False,1.0707,0.2026,False,True
HCPI,EM12,2025-09-01,11,band1pp,True,0.7326,0.1884,True,True
HCPI,EM12,2025-09-01,12,band1pp,True,0.8107,0.2965,True,True
HCPI,EM12,2025-09-01,1,noband,True,0.5983,0.2641,False,False
HCPI,EM12,2025-09-01,2,noband,True,0.5548,0.4713,False,False
HCPI,EM12,2025-09-01,3,noband,False,-0.3004,0.0091,False,False
HCPI,EM12,2025-09-01,4,noband,False,0.5121,-0.4864,False,False
HCPI,EM12,2025-09-01,5,noband,True,-0.4612,-0.6596,False,False
HCPI,EM12,2025-09-01,6,noband,True,-0.8706,-0.0041,False,False
HCPI,EM12,2025-09-01,7,noband,False,0.8267,-0.2954,False,False
HCPI,EM12,2025-09-01,8,noband,True,2.3671,0.2573,False,False
HCPI,EM12,2025-09-01,9,noband,True,0.7,0.1353,False,False
HCPI,EM12,2025-09-01,10,noband,True,1.0707,0.2026,False,False
HCPI,EM12,2025-09-01,11,noband,True,0.7326,0.1884,False,False
HCPI,EM12,2025-09-01,12,noband,True,0.8107,0.2965,False,False
HCPI,EM13,2024-05-01,1,band1pp,False,-1.1378,1.3596,False,False
HCPI,EM13,2024-05-01,2,band1pp,True,0.7855,0.0346,True,True
HCPI,EM13,2024-05-01,3,band1pp,True,0.1154,0.7839,True,True
HCPI,EM13,2024-05-01,4,band1pp,False,-1.3868,0.0223,False,True
HCPI,EM13,2024-05-01,5,band1pp,True,-1.2862,-1.046,False,False
HCPI,EM13,2024-05-01,6,band1pp,True,-0.5402,-0.049,True,True
HCPI,EM13,2024-05-01,7,band1pp,False,-1.0108,-0.8263,False,True
HCPI,EM13,2024-05-01,8,band1pp,False,-0.2639,-1.0207,True,False
HCPI,EM13,2024-05-01,9,band1pp,True,-1.9885,-2.7221,False,False
HCPI,EM13,2024-05-01,10,band1pp,True,0.1305,0.1615,True,True
